"","name","value","nombre","usuario","fecha","retweets","like","replies","texto","hashtags","ctasMencionadas","nombres_propios"
"3483",3483,"PLUMA POLITICA  🖋  @plumapolitica 1h 1 hour ago More Luego de la renuncia el secretario de Hacienda y Crédito Público (SHCP), Carlos Urzúa, el peso mexicano profundiza una caída a más de 2.25 por ciento a 19.34 dólares. Reply Retweet Like","PLUMA POLITICA  ","@plumapolitica ","2019-07-09",NA,NA,NA,"🖋Luego de la renuncia el secretario de Hacienda y Crédito Público (SHCP), Carlos Urzúa, el peso mexicano profundiza una caída a más de 2.25 por ciento a 19.34 dólares.","","","Luego, Hacienda, Crédito, Público, SHCP, Carlos, Urzúa"
"3484",3484,"José Luis Galván Hdz  @josegalvanh 1h 1 hour ago More Ni un año y quebraste a tu elemento más fuerte. Hay países y organismos internacionales que pelearían por alguien como Urzua. Saludos, @lopezobrador_ Reply Retweet 2 Like 1","José Luis Galván Hdz  ","@josegalvanh ","2019-07-09",2,1,NA,"Ni un año y quebraste a tu elemento más fuerte. Hay países y organismos internacionales que pelearían por alguien como Urzua. Saludos, @lopezobrador_","","@lopezobrador_","Ni, Hay, Urzua, Saludos"
"3485",3485,"Nación321 Verified account  @Nacion321 1h 1 hour ago More La carta ÍNTEGRA de la renuncia de Carlos Urzúa (@CarlosUrzuaSHCP) a la Secretaría de Hacienda y Crédito Público (@Hacienda_Mexico) https://bit.ly/2Y1R7MF  Reply 1 Retweet 3 Like 5","Nación321 Verified account  ","@Nacion321 ","2019-07-09",3,5,1,"La carta ÍNTEGRA de la renuncia de Carlos Urzúa (@CarlosUrzuaSHCP) a la Secretaría de Hacienda y Crédito Público (@Hacienda_Mexico) https://bit.ly/2Y1R7MF","","@CarlosUrzuaSHCP, @Hacienda_Mexico","La, NTEGRA, Carlos, Urzúa, Secretaría, Hacienda, Crédito, Público, Y1R7MF"
"3486",3486,"Abraham Molina  @rebeldinsane 1h 1 hour ago More Dólar se dispara tras renuncia de Urzúa  Reply Retweet Like","Abraham Molina  ","@rebeldinsane ","2019-07-09",NA,NA,NA,"Dólar se dispara tras renuncia de Urzúa","","","Dólar, Urzúa"
"3487",3487,"Gustavo de Hoyos R.  @gdehoyos100 1h 1 hour ago More Peso cae 1.92% tras renuncia de Carlos Urzúa a la Secretaría de Hacienda  Reply Retweet Like","Gustavo de Hoyos R","@gdehoyos100 ","2019-07-09",NA,NA,NA,".Peso cae 1.92% tras renuncia de Carlos Urzúa a la Secretaría de Hacienda","","","Peso, Carlos, Urzúa, Secretaría, Hacienda"
"3488",3488,"Arturo T Campillo T  @artocata 1h 1 hour ago More Renuncia Carlos Urzúa como secretario de Hacienda  Reply Retweet Like","Arturo T Campillo T  ","@artocata ","2019-07-09",NA,NA,NA,"Renuncia Carlos Urzúa como secretario de Hacienda","","","Renuncia, Carlos, Urzúa, Hacienda"
"3489",3489,"Claudio M. Zavaleta  @claza3 1h 1 hour ago More Los dos motivos de la renuncia de Carlos Urzúa a la Secretaría de Hacienda https://www.eluniversal.com.mx/cartera/los-dos-motivos-de-la-renuncia-de-carlos-urzua-la-secretaria-de-hacienda … vía @El_Universal_Mx Reply Retweet Like","Claudio M","@claza3 ","2019-07-09",NA,NA,NA,".Los dos motivos de la renuncia de Carlos Urzúa a la Secretaría de Hacienda https://www.eluniversal.com.mx/cartera/los-dos-motivos-de-la-renuncia-de-carlos-urzua-la-secretaria-de-hacienda … vía @El_Universal_Mx","","@El_Universal_Mx","Los, Carlos, Urzúa, Secretaría, Hacienda"
"3490",3490,"Jose Luis  @JoseLuisSanVel 1h 1 hour ago More Jose Luis Retweeted León Krauze ...Quizá nunca se le había renunciado así a un presidente. Carlos Urzúa mostró dignidad.!  Jose Luis added, León Krauze Verified account  @LeonKrauze La carta de Urzúa incluye una denuncia alarmante. El gobierno, sugiere, toma decisiones de política económica ignorando la evidencia y descuidando los efectos de dichas decisiones.… Reply Retweet Like","Jose Luis  ","@JoseLuisSanVel ","2019-07-09",NA,NA,NA,"Jose Luis Retweeted León Krauze ...Quizá nunca se le había renunciado así a un presidente. Carlos Urzúa mostró dignidad.!  Jose Luis added, León Krauze Verified account  @LeonKrauze La carta de Urzúa incluye una denuncia alarmante. El gobierno, sugiere, toma decisiones de política económica ignorando la evidencia y descuidando los efectos de dichas decisiones.…","","@LeonKrauze","Jose, Luis, Retweeted, León, Krauze, Quizá, Carlos, Urzúa, Jose, Luis, León, Krauze, Verified, La, Urzúa, El"
"3491",3491,"Gilberto Marquina  @gilomarquina 1h 1 hour ago More Carlos Urzúa renuncia a la Secretaría de Hacienda; acusa decisiones de política pública sin sustento #shcp Reply Retweet Like","Gilberto Marquina  ","@gilomarquina ","2019-07-09",NA,NA,NA,"Carlos Urzúa renuncia a la Secretaría de Hacienda; acusa decisiones de política pública sin sustento #shcp","#shcp","","Carlos, Urzúa, Secretaría, Hacienda"
"3492",3492,"Átomos News  @AtomosNews 1h 1 hour ago More #LoÚltimo  Carlos Urzúa, secretario de @Hacienda_Mexico, presentó este martes su renuncia al cargo en el gabinete del presidente de la República @lopezobrador_  https://pst.cr/PdLsh  Reply Retweet Like","Átomos News  ","@AtomosNews ","2019-07-09",NA,NA,NA,"#LoÚltimo  Carlos Urzúa, secretario de @Hacienda_Mexico, presentó este martes su renuncia al cargo en el gabinete del presidente de la República @lopezobrador_  https://pst.cr/PdLsh","#LoÚltimo","@Hacienda_Mexico, @lopezobrador_","LoÚltimo, Carlos, Urzúa, República, PdLsh"
"3493",3493,"Frida García  @MuySuFrida 1h 1 hour ago More ¿Quién podría suplir a Carlos Urzúa en Hacienda?  Si te da terror quién pueda ser, solo dale ""Me Gusta"" Reply 242 Retweet 70 Like 1.5K","Frida García  ","@MuySuFrida ","2019-07-09",70,1500,242,"¿Quién podría suplir a Carlos Urzúa en Hacienda?  Si te da terror quién pueda ser, solo dale ""Me Gusta""","","","Quién, Carlos, Urzúa, Hacienda, Si, Me, Gusta"
"3494",3494,"walter centeno lopez  @WcentenoLopez 1h 1 hour ago More Replying to @PedroFerriz Ya estamos hartos de tanta justificación, con la renuncia de Urzúa, se le puso la cosa mal y sobre todo los motivos expuestos en la carta de renuncia, mi preocupación... lectura de la bolsa de valores, ésta es una crónica de una transformación fallida anunciada Reply Retweet Like","walter centeno lopez  ","@WcentenoLopez ","2019-07-09",NA,NA,NA,"REPLYING TO @PedroFerriz Ya estamos hartos de tanta justificación, con la renuncia de Urzúa, se le puso la cosa mal y sobre todo los motivos expuestos en la carta de renuncia, mi preocupación... lectura de la bolsa de valores, ésta es una crónica de una transformación fallida anunciada","","@PedroFerriz","Ya, Urzúa"
"3495",3495,"Vasconcelos Tito  @Ti7ov 1h 1 hour ago More Vasconcelos Tito Retweeted Reporte Índigo La descalificación a Urzúa llega en 5, 4, 3....  Vasconcelos Tito added, Reporte Índigo Verified account  @Reporte_Indigo En su carta de renuncia, Carlos Urzúa argumentó que uno de los motivos para dejar su cargo fue la imposición de funcionarios y acusó conflicto de interés  http://bit.ly/2LIVlSE  Reply Retweet 1 Like 1","Vasconcelos Tito  ","@Ti7ov ","2019-07-09",1,1,NA,"Vasconcelos Tito Retweeted Reporte Índigo La descalificación a Urzúa llega en 5, 4, 3....  Vasconcelos Tito added, Reporte Índigo Verified account  @Reporte_Indigo En su carta de renuncia, Carlos Urzúa argumentó que uno de los motivos para dejar su cargo fue la imposición de funcionarios y acusó conflicto de interés  http://bit.ly/2LIVlSE","","@Reporte_Indigo","Vasconcelos, Tito, Retweeted, Reporte, La, Urzúa, Vasconcelos, Tito, Reporte, Verified, En, Carlos, Urzúa, LIVlSE"
"3496",3496,"Omar Monroy  @Omar_Monroy_ 1h 1 hour ago More “El país está muy bien, esto no preocupa. Yo permanezco en @Hacienda_Mexico"", dijo Arturo Herrera, subsecretario de Hacienda, tras la renuncia de Carlos Urzúa y adelantó que @lopezobrador_ hará un pronunciamiento en unos minutos. Video por @mariana_leonm. El Financiero Herrera adelanta que AMLO dará un mensaje tras renuncia de Urzúa Reply Retweet Like","Omar Monroy  ","@Omar_Monroy_ ","2019-07-09",NA,NA,NA,"“El país está muy bien, esto no preocupa. Yo permanezco en @Hacienda_Mexico"", dijo Arturo Herrera, subsecretario de Hacienda, tras la renuncia de Carlos Urzúa y adelantó que @lopezobrador_ hará un pronunciamiento en unos minutos. Video por @mariana_leonm. El Financiero Herrera adelanta que AMLO dará un mensaje tras renuncia de Urzúa","","@Hacienda_Mexico, @lopezobrador_, @mariana_leonm","El, Yo, Arturo, Herrera, Hacienda, Carlos, Urzúa, Video, El, Financiero, Herrera, AMLO, Urzúa"
"3497",3497,"ʂཞ. ąʂ℘ɛཞgɛཞ  @Le_Crazh 1h 1 hour ago More La renuncia de Carlos Urzúa es una cortina de humo, para que olvidemos el tremendo hilo de Justin Bieber y Selena Gómez. Reply Retweet Like 1","ʂཞ","@Le_Crazh ","2019-07-09",NA,1,NA,". ąʂ℘La renuncia de Carlos Urzúa es una cortina de humo, para que olvidemos el tremendo hilo de Justin Bieber y Selena Gómez.","","","La, Carlos, Urzúa, Justin, Bieber, Selena, Gómez"
"3498",3498,"iKnow  @agrotechniccal 1h 1 hour ago More iKnow Retweeted Carlos Urzúa Renuncia Carlos Urzúa, y deja patente la ineptitud de López y la 4T.  iKnow added, Carlos Urzúa Verified account  @CarlosUrzuaSHCP Agradezco la oportunidad de haber podido servir a México.  Reply Retweet Like","iKnow  ","@agrotechniccal ","2019-07-09",NA,NA,NA,"iKnow Retweeted Carlos Urzúa Renuncia Carlos Urzúa, y deja patente la ineptitud de López y la 4T.  iKnow added, Carlos Urzúa Verified account  @CarlosUrzuaSHCP Agradezco la oportunidad de haber podido servir a México.","","@CarlosUrzuaSHCP","Know, Retweeted, Carlos, Urzúa, Renuncia, Carlos, Urzúa, López, Know, Carlos, Urzúa, Verified, Agradezco, México"
"3499",3499,"Carlos Roberto Naya  @crnayazambrano 1h 1 hour ago More Carlos Roberto Naya Retweeted brozo xmiswebs ¡A temblar! A ver a quién ponen en ese puesto. Urzua era de los pocos que nivelaban una balanza en el gabinete...  Carlos Roberto Naya added, brozo xmiswebs Verified account  @brozoxmiswebs  ÚLTIMO MOMENTO: Carlos Urzúa presenta su renuncia a la Secretaría de Hacienda y Crédito Público. Lo difunde en sus cuentas de redes sociales.  Reply Retweet Like","Carlos Roberto Naya  ","@crnayazambrano ","2019-07-09",NA,NA,NA,"Carlos Roberto Naya Retweeted brozo xmiswebs ¡A temblar! A ver a quién ponen en ese puesto. Urzua era de los pocos que nivelaban una balanza en el gabinete...  Carlos Roberto Naya added, brozo xmiswebs Verified account  @brozoxmiswebs  ÚLTIMO MOMENTO: Carlos Urzúa presenta su renuncia a la Secretaría de Hacienda y Crédito Público. Lo difunde en sus cuentas de redes sociales.","","@brozoxmiswebs","Carlos, Roberto, Naya, Retweeted, Urzua, Carlos, Roberto, Naya, Verified, LTIMO, MOMENTO, Carlos, Urzúa, Secretaría, Hacienda, Crédito, Público, Lo"
"3500",3500,"Osuna con S  @OsunaLast 1h 1 hour ago More Osuna con S Retweeted Carlos Urzúa Urzúa siguió su propio consejo y ya mejor se va a dedicar a cuidar a los nietos.  Osuna con S added, Carlos Urzúa Verified account  @CarlosUrzuaSHCP Agradezco la oportunidad de haber podido servir a México.  Reply Retweet Like","Osuna con S  ","@OsunaLast ","2019-07-09",NA,NA,NA,"Osuna con S Retweeted Carlos Urzúa Urzúa siguió su propio consejo y ya mejor se va a dedicar a cuidar a los nietos.  Osuna con S added, Carlos Urzúa Verified account  @CarlosUrzuaSHCP Agradezco la oportunidad de haber podido servir a México.","","@CarlosUrzuaSHCP","Osuna, Retweeted, Carlos, Urzúa, Urzúa, Osuna, Carlos, Urzúa, Verified, Agradezco, México"
"3501",3501,"Salvador Trejo  @JamesHowlett 1h 1 hour ago More Urzúa renuncia a Hacienda; acusa imposición de funcionarios y decisiones • Forbes México  Reply Retweet Like","Salvador Trejo  ","@JamesHowlett ","2019-07-09",NA,NA,NA,"Urzúa renuncia a Hacienda; acusa imposición de funcionarios y decisiones • Forbes México","","","Urzúa, Hacienda, Forbes, México"
"3502",3502,"Jenaro Villamil Verified account  @jenarovillamil 1h 1 hour ago More Jenaro Villamil Retweeted El Sol de México Impacto en los mercados tras la renuncia del secretario de Hacienda, Carlos Urzua  Jenaro Villamil added, El Sol de México Verified account  @elsolde_mexico Tras la renuncia de Carlos Urzúa, el peso perdió 25 centavos, pues en el mercado al mayoreo el dólar se vende en 19.16 pesos  http://bit.ly/2XDl4hs  Reply 18 Retweet 55 Like 89","Jenaro Villamil Verified account  ","@jenarovillamil ","2019-07-09",55,89,18,"Jenaro Villamil Retweeted El Sol de México Impacto en los mercados tras la renuncia del secretario de Hacienda, Carlos Urzua  Jenaro Villamil added, El Sol de México Verified account  @elsolde_mexico Tras la renuncia de Carlos Urzúa, el peso perdió 25 centavos, pues en el mercado al mayoreo el dólar se vende en 19.16 pesos  http://bit.ly/2XDl4hs","","@elsolde_mexico","Jenaro, Villamil, Retweeted, El, Sol, México, Impacto, Hacienda, Carlos, Urzua, Jenaro, Villamil, El, Sol, México, Verified, Tras, Carlos, Urzúa, XDl4hs"
"3503",3503,"JC Rodriguez  @ZuliaForever 1h 1 hour ago More Renuncia el titular de Hacienda, Carlos Urzúa; acusa nepotismo  Reply Retweet Like","JC Rodriguez  ","@ZuliaForever ","2019-07-09",NA,NA,NA,"Renuncia el titular de Hacienda, Carlos Urzúa; acusa nepotismo","","","Renuncia, Hacienda, Carlos, Urzúa"
"3504",3504,"Diego Olivares  @freesoulmty 1h 1 hour ago More Replying to @gabrielguerrac @lopezobrador_ @CarlosUrzuaSHCP Habría que ver cuáles son esos conflictos de interés  que menciona Urzua y si realmente lo son. Reply Retweet Like","Diego Olivares  ","@freesoulmty ","2019-07-09",NA,NA,NA,"REPLYING TO @gabrielguerrac @lopezobrador_ @CarlosUrzuaSHCP Habría que ver cuáles son esos conflictos de interés  que menciona Urzua y si realmente lo son.","","@gabrielguerrac, @lopezobrador_, @CarlosUrzuaSHCP","Habría, Urzua"
"3505",3505,"gindi2  @gindi24 1h 1 hour ago More Renuncia Carlos Urzúa a la Secretaría de Hacienda uno mas que se va.... no hay ningún plan económico , así o mas explícito   Reply Retweet Like","gindi2  ","@gindi24 ","2019-07-09",NA,NA,NA,"Renuncia Carlos Urzúa a la Secretaría de Hacienda uno mas que se va.... no hay ningún plan económico , así o mas explícito","","","Renuncia, Carlos, Urzúa, Secretaría, Hacienda"
"3506",3506,"Manuel Morante  @mmorasoria 1h 1 hour ago More Semana tranquila? Con la salida de Urzúa tenemos asegurada una montaña rusa de emociones! Agárrense! Reply Retweet Like 1","Manuel Morante  ","@mmorasoria ","2019-07-09",NA,1,NA,"Semana tranquila? Con la salida de Urzúa tenemos asegurada una montaña rusa de emociones! Agárrense!","","","Semana, Con, Urzúa, Agárrense"
"3507",3507,"Toni  @soyMarquito 1h 1 hour ago More Acá todo lo que se necesita saber sobre la carta de Urzua:  1. Existe mucho nepotismo 2. Me ponen a trabajar con puro pendejo 3. El presidente se mete en mi trabajo y no sabe un carajo de economía 4. No podía saberse, no es culpa de nadienn. Ya ni m8… Reply Retweet Like","Toni  ","@soyMarquito ","2019-07-09",NA,NA,NA,"Acá todo lo que se necesita saber sobre la carta de Urzua:  1. Existe mucho nepotismo 2. Me ponen a trabajar con puro pendejo 3. El presidente se mete en mi trabajo y no sabe un carajo de economía 4. No podía saberse, no es culpa de nadienn. Ya ni m8…","","","Acá, Urzua, Existe, Me, El, No, Ya"
"3508",3508,"Carlos Gutiérrez  @CarlosG16706455 1h 1 hour ago More En estos momentos la derecha haciendo más fuego con la renuncia de Carlos Urzúa. Reply Retweet Like","Carlos Gutiérrez  ","@CarlosG16706455 ","2019-07-09",NA,NA,NA,"En estos momentos la derecha haciendo más fuego con la renuncia de Carlos Urzúa.","","","En, Carlos, Urzúa"
"3509",3509,"En la Mira Veracruz  @enlamiraver 1h 1 hour ago More #NoticiaAlMomento  Este martes, Carlos Urzúa anunció su renuncia como al cargo de secretario de Hacienda y Crédito Público. Es la dimisión más importante del gabinete del presidente Andrés Manuel López Obrador hasta el momento. Reply Retweet Like","En la Mira Veracruz  ","@enlamiraver ","2019-07-09",NA,NA,NA,"#NoticiaAlMomento  Este martes, Carlos Urzúa anunció su renuncia como al cargo de secretario de Hacienda y Crédito Público. Es la dimisión más importante del gabinete del presidente Andrés Manuel López Obrador hasta el momento.","#NoticiaAlMomento","","NoticiaAlMomento, Este, Carlos, Urzúa, Hacienda, Crédito, Público, Es, Andrés, Manuel, López, Obrador"
"3510",3510,"Elif Mendoza  @MaganaAllisson 1h 1 hour ago More El peso y bolsa se hunden tras la renuncia de Urzúa  Reply 1 Retweet Like","Elif Mendoza  ","@MaganaAllisson ","2019-07-09",NA,NA,1,"El peso y bolsa se hunden tras la renuncia de Urzúa","","","El, Urzúa"
"3511",3511,"Rafael Hernández  @RafaelH49103014 1h 1 hour ago More Replying to @PonceCanto Estoy contigo pero es un necio, dijo Urzua compren dolares todo nos lleva a una devaluacion, crítica la cosa Reply Retweet Like 1","Rafael Hernández  ","@RafaelH49103014 ","2019-07-09",NA,1,NA,"REPLYING TO @PonceCanto Estoy contigo pero es un necio, dijo Urzua compren dolares todo nos lleva a una devaluacion, crítica la cosa","","@PonceCanto","Estoy, Urzua"
"3512",3512,"Coatza Digital  @CoatzaDigital 1h 1 hour ago More Renuncia Carlos Urzúa a la Secretaría de Hacienda  http://bit.ly/2JruOq0   #SHCP #Renuncia #Carta #CoatzaDigital #Comparte Reply Retweet Like","Coatza Digital  ","@CoatzaDigital ","2019-07-09",NA,NA,NA,"Renuncia Carlos Urzúa a la Secretaría de Hacienda  http://bit.ly/2JruOq0   #SHCP #Renuncia #Carta #CoatzaDigital #Comparte","#SHCP, #Renuncia, #Carta, #CoatzaDigital, #Comparte","","Renuncia, Carlos, Urzúa, Secretaría, Hacienda, JruOq0, SHCP, Renuncia, Carta, CoatzaDigital, Comparte"
"3513",3513,"Ireeeeneeee   🦋  @irenessmiranda 1h 1 hour ago More si renunció Carlos Urzúa a su puesto de secretaria de hacienda, realmente ya valimos verga? la respuesta es si Reply Retweet Like 1","Ireeeeneeee   ","@irenessmiranda ","2019-07-09",NA,1,NA,"🦋si renunció Carlos Urzúa a su puesto de secretaria de hacienda, realmente ya valimos verga? la respuesta es si","","","Carlos, Urzúa"
"3514",3514,"Luis Pazos  @luispazos1 1h 1 hour ago More Estalla Urzúa; deja al Gobierno - Vía @reforma Reply Retweet 5 Like 14","Luis Pazos  ","@luispazos1 ","2019-07-09",5,14,NA,"Estalla Urzúa; deja al Gobierno - Vía @reforma","","@reforma","Estalla, Urzúa, Gobierno, Vía"
"3515",3515,"Jesus Francisco, Jefco  @JefcoJesus 1h 1 hour ago More Y ahora con que van a salir los derechangos por la renuncia de Carlos Urzúa. Reply Retweet Like 4","Jesus Francisco","@JefcoJesus ","2019-07-09",NA,4,NA,",Y ahora con que van a salir los derechangos por la renuncia de Carlos Urzúa.","","","Carlos, Urzúa"
